fpl_id,opta_id,first_name,second_name,web_name,known_name,team_fpl_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,now_cost,selected_by_percent
72,221466,Marcos,Senesi Barón,Senesi,,4,91,Bournemouth,BOU,2,DEF,a,,141,2748,0,4,9,48,0,0,0,8,0,0,11,454,941.2,310.4,179.0,143.3,52,21.7
73,54469,Adam,Smith,Smith,,4,91,Bournemouth,BOU,2,DEF,a,,39,805,0,1,4,15,0,0,0,3,0,0,2,123,120.8,59.3,18.0,19.8,44,0.2
74,494521,Adrien,Truffert,Truffert,,4,91,Bournemouth,BOU,2,DEF,a,,126,2838,0,4,9,46,0,0,0,4,0,0,12,456,666.0,440.5,111.0,121.8,47,4.0
75,541462,Matai,Akinmboni,Akinmboni,,4,91,Bournemouth,BOU,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,0.2
76,518906,Owen,Bevan,Bevan,,4,91,Bournemouth,BOU,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,0.2
77,463981,James,Hill,Hill,,4,91,Bournemouth,BOU,2,DEF,a,,85,1562,0,3,6,19,1,0,0,3,0,0,2,294,453.6,117.1,87.0,66.0,42,8.7
78,436893,Julián,Araujo Zúñiga,J.Araujo,,4,91,Bournemouth,BOU,2,DEF,u,has joined Celtic on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,0.5
79,223911,Chris,Mepham,Mepham,,4,91,Bournemouth,BOU,2,DEF,u,has joined West Bromwich Albion permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
80,575901,Julio,Soler Barreto,Soler,,4,91,Bournemouth,BOU,2,DEF,a,,3,34,0,0,0,2,0,0,0,0,0,0,0,2,1.8,2.5,2.0,0.6,39,0.2
81,222683,Justin,Kluivert,Kluivert,,4,91,Bournemouth,BOU,3,MID,i,Knee injury - Expected back 09 May,40,914,2,0,4,18,0,0,0,4,0,0,3,147,146.6,304.1,128.0,57.8,69,0.6
84,201658,Marcus,Tavernier,Tavernier,,4,91,Bournemouth,BOU,3,MID,a,,111,2212,5,4,9,40,0,0,0,4,0,0,10,426,508.2,586.2,453.0,154.9,54,4.7
85,200785,Tyler,Adams,Adams,,4,91,Bournemouth,BOU,3,MID,a,,61,1432,2,1,6,24,0,0,0,7,0,0,3,284,308.6,95.2,110.0,51.7,49,0.3
86,111317,David,Brooks,Brooks,,4,91,Bournemouth,BOU,3,MID,a,,49,1061,1,2,4,18,0,0,0,7,0,0,4,192,208.0,339.1,402.0,93.5,50,0.2
87,158499,Ryan,Christie,Christie,,4,91,Bournemouth,BOU,3,MID,a,,44,780,2,1,2,13,0,0,0,2,0,0,2,184,197.4,154.6,163.0,51.9,49,0.2
88,155408,Lewis,Cook,Cook,,4,91,Bournemouth,BOU,3,MID,i,Hamstring injury - Unknown return date,38,870,0,1,1,18,0,0,0,1,1,0,0,184,206.0,183.3,12.0,40.4,49,0.0
89,168991,Philip,Billing,Philip,,4,91,Bournemouth,BOU,3,MID,u,has joined Midtjylland permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0.0
90,503139,Alex,Scott,Scott,,4,91,Bournemouth,BOU,3,MID,a,,120,2398,3,2,9,37,0,0,0,3,0,0,9,513,523.0,364.8,293.0,117.7,50,1.7
91,224995,Luis,Sinisterra Lucumí,Sinisterra,,4,91,Bournemouth,BOU,3,MID,u,has joined Cruzeiro on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
92,441240,Romain,Faivre,Faivre,,4,91,Bournemouth,BOU,3,MID,u,has joined Auxerre permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.1
93,424044,Hamed,Traorè,H.Traorè,,4,91,Bournemouth,BOU,3,MID,u,has joined Marseille on loan for the rest of the season.,4,16,0,1,0,2,0,0,0,0,0,0,0,12,21.2,10.0,0.0,3.1,45,0.3
94,550596,Dominic,Sadi,Sadi,,4,91,Bournemouth,BOU,3,MID,u,has joined Novi Pazar on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
95,530121,Zain,Silcott-Duberry,Silcott-Duberry,,4,91,Bournemouth,BOU,3,MID,u,has joined Olympiakos permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.1
96,606775,Ben,Winterburn,Winterburn,,4,91,Bournemouth,BOU,3,MID,u,has joined Barnet on loan for the rest of the season.,1,6,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,0.0
97,444102,Francisco Evanilson,de Lima Barbosa,Evanilson,Evanilson,4,91,Bournemouth,BOU,4,FWD,a,,99,2282,6,5,9,36,0,0,0,1,0,0,6,357,324.6,331.5,726.0,137.9,67,2.3
98,168636,Enes,Ünal,Enes Ünal,,4,91,Bournemouth,BOU,4,FWD,a,,22,174,1,0,0,2,0,0,0,1,0,0,1,57,46.6,13.0,86.0,13.7,54,0.0
99,590760,Daniel,Adu-Adjei,Adu-Adjei,,4,91,Bournemouth,BOU,4,FWD,u,has joined HNK Rijeka permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.1
100,560262,Junior,Kroupi,Kroupi.Jr,,4,91,Bournemouth,BOU,4,FWD,a,,85,1232,10,0,6,19,0,0,0,4,0,0,8,378,415.4,254.0,430.0,109.9,46,5.6
391,496208,Ben,Gannon-Doak,Gannon-Doak,,4,91,Bournemouth,BOU,3,MID,a,,8,56,0,1,0,1,0,0,0,0,0,0,0,21,21.2,14.5,15.0,5.0,48,0.0
685,242882,Bafodé,Diakité,Diakité,,4,91,Bournemouth,BOU,2,DEF,a,,46,1275,0,0,4,27,0,0,0,1,0,0,2,164,267.0,54.3,22.0,34.4,41,0.3
687,606774,Remy,Rees-Dottin,Rees-Dottin,,4,91,Bournemouth,BOU,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0.2
697,489888,Amine,Adli,Adli,,4,91,Bournemouth,BOU,3,MID,a,,63,1024,3,2,3,16,0,0,0,2,0,0,4,234,264.8,222.9,251.0,73.3,54,0.4
713,551483,Álex,Jiménez Sánchez,A.Jimenez,,4,91,Bournemouth,BOU,2,DEF,a,,66,2045,1,2,5,36,0,0,0,9,0,0,2,257,356.4,231.6,170.0,75.8,45,0.3
721,620487,Veljko,Milosavljevic,Milosavljević,,4,91,Bournemouth,BOU,2,DEF,a,,19,367,0,0,1,6,0,0,0,0,0,0,0,63,98.4,13.9,10.0,12.2,44,0.0
756,678552,Malcom,DaCosta,DaCosta,,4,91,Bournemouth,BOU,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
782,40383,Fraser,Forster,Forster,,4,91,Bournemouth,BOU,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
799,658013,Charlie,Stevens,Stevens,,4,91,Bournemouth,BOU,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
801,614574,Alex,Tóth,Tóth.A,,4,91,Bournemouth,BOU,3,MID,a,,4,76,0,0,0,1,0,0,0,1,0,0,0,14,8.0,33.5,14.0,5.5,49,0.0
806,436416,Christos,Mandas,Mandas,,4,91,Bournemouth,BOU,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
807,499604,Rayan Vitor,Simplício Rocha,Rayan,Rayan,4,91,Bournemouth,BOU,3,MID,a,,34,692,2,1,3,6,0,0,0,1,0,0,2,129,140.0,160.4,130.0,43.0,55,1.9
27,200641,Reiss,Nelson,Nelson,,5,94,Brentford,BRE,3,MID,a,,8,100,0,0,0,2,0,0,0,0,0,0,0,23,22.0,17.8,25.0,6.0,48,0.1
83,533463,Dango,Ouattara,O.Dango,,5,94,Brentford,BRE,3,MID,a,,108,1800,5,7,4,28,0,0,0,4,0,0,13,347,395.2,323.0,513.0,122.5,60,2.9
101,200720,Caoimhín,Kelleher,Kelleher,,5,94,Brentford,BRE,1,GK,a,,116,2790,0,0,8,41,0,3,0,1,0,85,8,456,725.0,23.0,0.0,74.9,48,13.0
102,235448,Ellery,Balcombe,Balcombe,,5,94,Brentford,BRE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.3
103,503300,Matthew,Cox,Cox,,5,94,Brentford,BRE,1,GK,u,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.1
104,535017,Julian,Eyestone,Eyestone,,5,94,Brentford,BRE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.1
105,507433,Hákon Rafn,Valdimarsson,Valdimarsson,,5,94,Brentford,BRE,1,GK,a,,1,90,0,0,0,3,0,0,0,0,0,1,0,1,13.0,0.0,0.0,1.3,38,0.6
106,432830,Nathan,Collins,Collins,,5,94,Brentford,BRE,2,DEF,a,,108,2431,1,2,7,36,1,0,0,5,0,0,7,374,722.6,118.9,291.0,113.4,49,2.8
107,249231,Keane,Lewis-Potter,Lewis-Potter,,5,94,Brentford,BRE,2,DEF,a,,90,1422,3,2,7,24,0,0,0,1,0,0,3,268,291.4,254.8,246.0,79.2,48,1.6
108,191866,Kristoffer,Ajer,Ajer,,5,94,Brentford,BRE,2,DEF,a,,70,1624,0,2,5,27,0,0,0,3,0,0,1,196,358.2,58.3,161.0,57.9,44,0.2
109,194010,Rico,Henry,Henry,,5,94,Brentford,BRE,2,DEF,i,Hamstring injury - Unknown return date,52,1322,0,2,4,22,0,0,0,2,0,0,0,144,151.6,82.0,35.0,26.9,43,0.1
110,607464,Michael,Kayode,Kayode,,5,94,Brentford,BRE,2,DEF,a,,96,2718,1,2,8,41,1,0,0,6,0,0,7,440,539.0,419.2,107.0,106.8,46,1.1
111,231065,Ethan,Pinnock,Pinnock,,5,94,Brentford,BRE,2,DEF,a,,14,318,0,0,1,5,1,0,0,1,0,0,2,53,88.6,1.2,33.0,12.3,42,0.1
112,226956,Mads,Roerslev Rasmussen,Roerslev,,5,94,Brentford,BRE,2,DEF,u,Has joined Southampton permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
113,444765,Sepp,van den Berg,Van den Berg,,5,94,Brentford,BRE,2,DEF,a,,93,2393,0,2,6,38,0,0,0,1,0,0,3,345,560.0,83.5,260.0,90.5,46,1.4
114,622536,Benjamin,Arthur,Arthur,,5,94,Brentford,BRE,2,DEF,u,has joined Celtic on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,0.2
115,612534,Benjamin,Fredrick,Fredrick,,5,94,Brentford,BRE,2,DEF,u,has joined Dender on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
116,472713,Aaron,Hickey,Hickey,,5,94,Brentford,BRE,2,DEF,d,Hamstring injury - 50% chance of playing,33,588,0,0,2,8,0,0,0,1,0,0,0,94,82.6,16.2,42.0,13.9,40,0.3
117,570241,Kim,Ji-soo,Ji-soo,,5,94,Brentford,BRE,2,DEF,u,has joined Kaiserslautern on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.1
118,499717,Jayden,Meghoma,Meghoma,,5,94,Brentford,BRE,2,DEF,u,Has joined Rangers on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
120,513418,Kevin,Schade,Schade,,5,94,Brentford,BRE,3,MID,a,,107,2296,7,5,9,28,0,0,1,6,1,0,5,342,479.6,341.9,708.0,152.5,70,1.8
121,440089,Mikkel,Damsgaard,Damsgaard,,5,94,Brentford,BRE,3,MID,a,,88,1611,3,4,3,27,0,0,0,0,0,0,6,368,425.2,539.9,254.0,122.1,56,0.9
122,543295,Antoni,Milambo,Milambo,,5,94,Brentford,BRE,3,MID,i,Knee injury - Expected back 01 Jun,1,45,0,0,0,3,0,0,0,0,0,0,0,5,4.0,1.8,0.0,0.6,52,0.0
123,244858,Fábio,Freitas Gouveia Carvalho,Carvalho,Fábio Carvalho,5,94,Brentford,BRE,3,MID,i,Knee injury - Expected back 01 Jun,13,100,1,0,0,4,0,0,0,0,0,0,1,42,39.0,6.5,36.0,8.1,46,0.1
124,56979,Jordan,Henderson,Henderson,,5,94,Brentford,BRE,3,MID,d,Knock - 25% chance of playing,75,1814,1,3,6,26,0,0,0,4,0,0,5,332,328.0,336.0,45.0,70.9,50,0.3
125,204580,Vitaly,Janelt,Janelt,,5,94,Brentford,BRE,3,MID,i,Foot injury - Unknown return date,70,1253,1,4,5,16,0,0,0,7,0,0,6,300,329.0,313.6,91.0,72.5,49,0.1
126,207283,Mathias,Jensen,Jensen,,5,94,Brentford,BRE,3,MID,a,,74,1735,2,2,7,25,0,0,0,3,0,0,0,358,319.4,454.0,180.0,95.3,49,0.1
127,626464,Gustavo,Nunes Fernandes Gomes,Nunes,,5,94,Brentford,BRE,3,MID,u,has joined Swansea City on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0.0
128,428580,Frank,Onyeka,Onyeka,,5,94,Brentford,BRE,3,MID,u,has joined Coventry City on loan for the rest of the season.,12,88,0,2,0,2,0,0,0,0,0,0,0,41,28.4,13.6,4.0,4.6,48,0.0
129,508395,Yehor,Yarmoliuk,Yarmoliuk,,5,94,Brentford,BRE,3,MID,a,,84,2216,1,2,6,36,0,0,0,7,0,0,0,364,359.0,240.3,110.0,70.8,50,0.1
130,606689,Romelle,Donovan,Donovan,,5,94,Brentford,BRE,3,MID,a,,4,38,0,0,0,0,0,0,0,0,0,0,0,19,8.4,11.5,21.0,4.2,44,0.1
131,628204,Yunus Emre,Konak,Konak,,5,94,Brentford,BRE,3,MID,u,has joined Oxford United on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0.1
132,220695,Paris,Maghoma,Maghoma,,5,94,Brentford,BRE,3,MID,u,has joined Norwich City permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
133,450539,Myles,Peart-Harris,Peart-Harris,,5,94,Brentford,BRE,3,MID,u,has joined Oxford United permanently.,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,44,0.0
134,591357,Ryan,Trevitt,Trevitt,,5,94,Brentford,BRE,3,MID,u,Has joined Wigan on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
136,502500,Igor Thiago,Nascimento Rodrigues,Thiago,Igor Thiago,5,94,Brentford,BRE,4,FWD,a,,166,2742,21,1,8,42,0,0,1,6,0,0,22,668,927.2,320.5,1041.0,228.6,73,34.2
137,533710,Iwan,Morgan,Morgan,,5,94,Brentford,BRE,4,FWD,u,has joined Shrewsbury on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.3
748,183656,Josh,Dasilva,Dasilva,,5,94,Brentford,BRE,3,MID,i,Lack of match fitness - Expected back 24 May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0.0
797,593174,Kaye,Furo,Furo,,5,94,Brentford,BRE,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
810,559610,Luka,Bentt,Bentt,,5,94,Brentford,BRE,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
819,494556,Ollie,Shield,Shield,,5,94,Brentford,BRE,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
823,649240,Joshua,Stephenson,Stephenson,,5,94,Brentford,BRE,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
824,587433,Conor,McManus,McManus,,5,94,Brentford,BRE,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
826,547671,Riley,Owen,Owen,,5,94,Brentford,BRE,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
138,49262,Jason,Steele,Steele,,6,36,Brighton,BHA,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,0.2
139,489639,Bart,Verbruggen,Verbruggen,,6,36,Brighton,BHA,1,GK,a,,110,2880,0,0,8,37,1,1,0,3,0,91,6,540,806.0,10.0,0.0,81.7,45,8.5
140,209288,Tom,McGill,McGill,,6,36,Brighton,BHA,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.3
141,472739,Carl,Rushworth,Rushworth,,6,36,Brighton,BHA,1,GK,u,Has joined Coventry City on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
142,240514,Kjell,Scherpen,Scherpen,,6,36,Brighton,BHA,1,GK,u,Has joined Union SG permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
143,204120,Olivier,Boscagli,Boscagli,,6,36,Brighton,BHA,2,DEF,a,,31,529,0,1,2,5,0,0,0,2,0,0,4,124,154.6,57.5,12.0,22.5,42,0.1
144,550090,Diego,Coppola,Coppola,,6,36,Brighton,BHA,2,DEF,u,has joined Paris FC on loan for the rest of the season.,10,193,0,0,1,3,0,0,0,2,0,0,0,32,42.4,3.7,2.0,4.8,42,0.0
145,465730,Maxim,De Cuyper,De Cuyper,,6,36,Brighton,BHA,2,DEF,a,,61,1145,2,0,4,18,0,0,0,2,0,0,6,228,215.2,319.7,132.0,66.7,43,1.6
146,83299,Lewis,Dunk,Dunk,,6,36,Brighton,BHA,2,DEF,s,Suspended until 26 Apr,82,2565,0,1,6,35,0,0,0,10,0,0,3,389,573.4,108.6,154.0,83.8,45,0.9
147,204214,Pervis,Estupiñán Tenorio,Estupiñan,,6,36,Brighton,BHA,2,DEF,u,Has joined AC Milan permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
148,231416,Ferdi,Kadıoğlu,F.Kadıoğlu,,6,36,Brighton,BHA,2,DEF,a,,92,2590,0,2,8,32,0,0,0,6,0,0,4,432,410.0,356.5,195.0,96.4,44,0.6
149,223434,Igor Julio,dos Santos de Paulo,Igor,Igor Julio,6,36,Brighton,BHA,2,DEF,a,,6,103,0,0,0,3,0,0,0,0,0,0,0,10,25.8,10.6,0.0,3.6,45,0.1
150,232792,Tariq,Lamptey,Lamptey,,6,36,Brighton,BHA,2,DEF,u,has joined Fiorentina permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.1
151,469142,Jan Paul,van Hecke,Van Hecke,,6,36,Brighton,BHA,2,DEF,a,,125,2670,3,2,8,35,1,0,0,8,0,0,8,489,845.4,201.4,242.0,129.2,45,9.5
152,111478,Joël,Veltman,Veltman,,6,36,Brighton,BHA,2,DEF,a,,37,844,1,0,1,12,0,0,0,4,0,0,1,140,222.8,71.5,63.0,35.8,43,0.1
153,110735,Adam,Webster,Webster,,6,36,Brighton,BHA,2,DEF,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0.0
154,439135,Eiran,Cashin,Cashin,,6,36,Brighton,BHA,2,DEF,u,has joined Blackburn Rovers on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
155,589100,Jacob,Slater,Slater,,6,36,Brighton,BHA,2,DEF,u,has joined Harrogate Town on loan until January.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
156,547720,Charlie,Tasker,Tasker,,6,36,Brighton,BHA,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,0.2
157,451340,Mitoma,Kaoru,Mitoma,,6,36,Brighton,BHA,3,MID,a,,52,1432,2,1,4,16,0,0,0,3,0,0,2,192,231.2,364.4,336.0,92.8,61,2.2
158,463067,Georginio,Rutter,Georginio,,6,36,Brighton,BHA,3,MID,a,,71,1614,2,4,6,17,1,0,0,2,0,0,2,235,269.2,292.2,374.0,93.4,56,0.3
159,109345,Solly,March,March,,6,36,Brighton,BHA,3,MID,a,,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,58,0.0
160,592031,Yankuba,Minteh,Minteh,,6,36,Brighton,BHA,3,MID,a,,98,1908,2,8,8,27,0,0,0,2,0,0,8,383,393.4,571.7,542.0,151.0,55,2.5
161,474120,Julio,Enciso Espínola,Enciso,,6,36,Brighton,BHA,3,MID,u,has joined Strasbourg permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0.0
162,513433,Brajan,Gruda,Gruda,,6,36,Brighton,BHA,3,MID,u,has joined Leipzig on loan for the rest of the season.,35,708,1,1,2,11,0,0,0,2,0,0,2,114,134.4,217.1,152.0,50.0,54,0.0
163,532529,Jack,Hinshelwood,Hinshelwood,,6,36,Brighton,BHA,3,MID,a,,61,1244,1,5,4,17,1,0,0,0,0,0,2,218,193.0,175.0,261.0,62.6,51,0.4
164,219249,Matt,O'Riley,O'Riley,,6,36,Brighton,BHA,3,MID,a,,14,186,1,0,1,2,0,0,0,0,0,0,2,42,61.6,67.4,63.0,19.2,55,0.3
165,516211,Abdallah,Sima,Sima,,6,36,Brighton,BHA,3,MID,u,has joined Lens permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0.0
166,509416,Yasin,Ayari,Ayari,,6,36,Brighton,BHA,3,MID,a,,93,1810,3,4,6,21,0,0,0,1,0,0,7,389,355.2,248.3,225.0,83.1,48,0.4
167,535301,Carlos,Baleba,Baleba,,6,36,Brighton,BHA,3,MID,a,,42,1290,0,0,4,17,0,0,0,5,0,0,0,158,101.4,93.0,29.0,22.4,45,1.5
169,514254,Diego,Gómez Amarilla,Gomez,,6,36,Brighton,BHA,3,MID,a,,94,2015,5,1,8,25,0,0,0,9,0,0,9,359,437.2,317.0,394.0,115.0,49,0.9
170,15157,James,Milner,Milner,,6,36,Brighton,BHA,3,MID,d,Knock - 75% chance of playing,34,714,1,1,2,14,0,0,0,2,0,0,0,153,137.6,149.5,59.0,34.4,49,0.1
171,441192,Jeremy,Sarmiento Morante,Sarmiento,,6,36,Brighton,BHA,3,MID,u,has joined Middlesbrough on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0.0
172,549074,Tom,Watson,Watson,,6,36,Brighton,BHA,3,MID,u,has joined Millwall on loan for the rest of the season.,5,57,0,0,0,2,0,0,0,1,0,0,0,15,6.0,2.4,7.0,1.6,48,0.0
173,467779,Mats,Wieffer,Wieffer,,6,36,Brighton,BHA,3,MID,a,,89,1659,2,4,6,20,0,0,0,7,0,0,6,374,461.8,266.6,199.0,92.8,49,0.3
174,611695,Malick,Yalcouyé,Yalcouye,,6,36,Brighton,BHA,3,MID,u,Has joined Swansea City on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
175,567121,Joe,Knight,Knight,,6,36,Brighton,BHA,3,MID,u,has joined Stevenage permanently.,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,44,0.1
176,550141,Adrian,Mazilu,Mazilu,,6,36,Brighton,BHA,3,MID,u,has joined Dinamo Bucharest permanently.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
177,513834,Andrew,Moran,Moran,,6,36,Brighton,BHA,3,MID,u,Has joined Los Angeles FC on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
178,50175,Danny,Welbeck,Welbeck,,6,36,Brighton,BHA,4,FWD,a,,108,1891,12,0,8,22,0,0,2,5,0,0,17,439,507.6,284.9,667.0,145.3,62,8.1
179,487117,Evan,Ferguson,Ferguson,,6,36,Brighton,BHA,4,FWD,u,Has joined AS Roma on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.0
180,608181,Stefanos,Tzimas,Tzimas,,6,36,Brighton,BHA,4,FWD,i,Knee injury - Expected back 01 Jun,16,132,1,1,0,2,0,0,0,0,0,0,0,55,66.6,65.7,44.0,17.7,52,0.1
181,647850,Charalampos,Kostoulas,Kostoulas,,6,36,Brighton,BHA,4,FWD,a,,30,292,2,1,1,7,0,0,0,2,0,0,3,117,129.6,80.0,192.0,40.1,48,0.3
744,556637,Nehemiah,Oriola,Oriola,,6,36,Brighton,BHA,3,MID,a,,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,0.0
761,604988,Freddie,Simmonds,Simmonds,,6,36,Brighton,BHA,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
783,60307,Pascal,Groß,Groß,,6,36,Brighton,BHA,3,MID,a,,49,1096,1,3,4,8,0,0,0,2,0,0,4,250,276.6,423.3,113.0,81.3,55,1.7
795,597320,Harry,Howell,Howell,,6,36,Brighton,BHA,3,MID,a,,4,92,0,0,0,2,0,0,0,0,0,0,0,11,10.2,5.1,2.0,1.8,45,0.0
220,215059,Robert,Lynch Sánchez,Sánchez,,7,8,Chelsea,CHE,1,GK,a,,104,2614,0,1,9,39,0,0,0,3,1,85,7,469,714.6,50.0,0.0,76.0,48,12.5
221,508479,Filip,Jörgensen,Jörgensen,,7,8,Chelsea,CHE,1,GK,d,Groin Injury - 25% chance of playing,6,264,0,0,0,4,0,0,0,0,0,6,0,35,59.6,0.0,0.0,5.9,43,0.2
222,549939,Mike,Penders,Penders,,7,8,Chelsea,CHE,1,GK,u,Has joined RC Strasbourg on loan for the rest of the season.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
223,471798,Gabriel,Słonina,Slonina,,7,8,Chelsea,CHE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,0.1
224,179268,Marc,Cucurella Saseta,Cucurella,,7,8,Chelsea,CHE,2,DEF,a,,94,2166,1,3,9,28,0,0,0,6,1,0,5,430,491.0,482.9,253.0,122.7,60,14.9
